GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pan_gene_symbol,product,TIGRFAM Meta Role,TIGRFAM Main Role,TIGRFAM Sub Role,TIGRFAM function,TIGRFAM,TIGRFAM HMM score
SAUSA300_RS10935,3866.190833523233,1.413837151965109,0.11800579436155935,3.5069223016045163,4.5332149332060726e-4,0.0033665448970966925,agrB,accessory gene regulator AgrB,NA,NA,NA,cxxc_20_cxxc protein,TIGR04104,6.7
SAUSA300_RS10940,1012.7949905884799,1.4940491036256744,0.17019805292253348,2.9027893982461914,0.003698552629007085,0.024731428241534813,agrD,cyclic lactone autoinducer peptide,NA,NA,NA,cyclic lactone autoinducer peptide,TIGR04223,33.2
SAUSA300_RS10945,5080.3638653383405,1.4301670036207499,0.10638817763039275,4.0433722355430275,5.268787252016801e-5,4.4047061426860456e-4,agrC,ATP-binding protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS10950,3669.0363736355002,1.335697549038386,0.08490938641936822,3.953597631484142,7.698482994300487e-5,6.309737042387457e-4,agrA,DNA-binding response regulator,Signal transduction; Metabolism,Regulatory functions; Central intermediary metabolism; Signal transduction,DNA interactions; Nitrogen metabolism; Two-component systems,nitrogen regulation protein NR(I),TIGR01818,11.4
SAUSA300_RS10970,817.9603192175166,2.335342000692626,0.10833371224644468,12.32619073972931,6.546919769989582e-35,1.3982691421160231e-33,scrR,LacI family transcriptional regulator,Signal transduction,Regulatory functions,DNA interactions,trehalose operon repressor,TIGR02405,150.5
SAUSA300_RS10980,527.9194793969555,-2.6829568992105792,0.17757493185252102,-9.477446403348775,2.6058175655213487e-21,4.283495616132284e-20,-,oxidoreductase,NA,NA,NA,selenium metabolism protein YedF,TIGR03527,27.8
SAUSA300_RS10985,1954.4538895271762,-2.3377659951069196,0.1331935692891228,-10.043773150962235,9.785775798450501e-24,1.735344241591889e-22,-,YeeE/YedE family protein,NA,NA,NA,"putative selenium metabolism protein, YedE family",TIGR04112,44
SAUSA300_RS11005,643.4306938634816,1.4124095144980138,0.12689182871399338,3.2500872489398844,0.0011536960703924003,0.008294139316875095,-,DNA mismatch repair protein MutS,Genetic information processing,DNA metabolism,"DNA replication, recombination, and repair",DNA mismatch repair protein MutS,TIGR01070,120.7
SAUSA300_RS11035,5986.878150127503,-3.6815247308427343,0.22554206543482613,-11.889244366335744,1.346189749935113e-32,2.7935824172412345e-31,ilvD,dihydroxy-acid dehydratase,Metabolism,Amino acid biosynthesis,Pyruvate family,dihydroxy-acid dehydratase,TIGR00110,784.3
SAUSA300_RS11040,9278.746446567202,-4.066065518897331,0.2036815522014269,-15.053231310144405,3.287751418029162e-51,9.619960649153328e-50,ilvB,"acetolactate synthase, large subunit, biosynthetic type",Metabolism,Amino acid biosynthesis,Pyruvate family,"acetolactate synthase, large subunit, biosynthetic type",TIGR00118,744.1
SAUSA300_RS11045,1223.7948783998797,-4.094599674585341,0.3542387193721486,-8.735915938467139,2.4168966323187465e-18,3.589766267088656e-17,ilvH,acetolactate synthase,Metabolism,Amino acid biosynthesis,Pyruvate family,"acetolactate synthase, small subunit",TIGR00119,48
SAUSA300_RS11050,7852.156333489393,-4.714592741785072,0.21640077537109798,-17.165339335845953,4.826539671775193e-66,1.8340850752745735e-64,ilvC,ketol-acid reductoisomerase,Metabolism,Amino acid biosynthesis,Pyruvate family,ketol-acid reductoisomerase,TIGR00465,436.7
SAUSA300_RS11055,9907.29509345704,-4.604656116615512,0.21131227782818507,-17.058431974058816,3.0256830047648596e-65,1.1350190348643563e-63,leuA,2-isopropylmalate synthase,Metabolism,Amino acid biosynthesis,Pyruvate family,2-isopropylmalate synthase,TIGR00973,662.6
SAUSA300_RS11060,5212.737199767311,-4.603516296196534,0.2492526795629359,-14.457282074219997,2.255290573785837e-47,6.167271232614354e-46,leuB,3-isopropylmalate dehydrogenase,Metabolism,Amino acid biosynthesis,Pyruvate family,3-isopropylmalate dehydrogenase,TIGR00169,470.2
SAUSA300_RS11065,7164.214040809661,-4.694287476855553,0.24399294624228124,-15.140960153770932,8.693513132363315e-52,2.59563463523419e-50,leuC,3-isopropylmalate dehydratase large subunit,Metabolism,Amino acid biosynthesis,Pyruvate family,"3-isopropylmalate dehydratase, large subunit",TIGR00170,695.6
SAUSA300_RS11070,2823.9130525828373,-4.369666067907381,0.27808899270712095,-12.117222027037442,8.561203264827755e-34,1.8152232429627543e-32,leuD,3-isopropylmalate dehydratase small subunit,Metabolism,Amino acid biosynthesis,Pyruvate family,"3-isopropylmalate dehydratase, small subunit",TIGR00171,223.5
SAUSA300_RS11075,6253.371257215584,-3.7617942763610217,0.21400020084585453,-12.90556861836946,4.1871323540526375e-38,9.497325013920943e-37,ilvA2,L-threonine dehydratase biosynthetic IlvA,Metabolism,Amino acid biosynthesis,Pyruvate family,threonine dehydratase,TIGR02079,615.2
SAUSA300_RS11270,2207.4695639498236,1.8110923495285485,0.1072849364873166,7.560169918397045,4.025431554822004e-14,5.281799430228334e-13,thiE,thiamine phosphate synthase,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Thiamine,thiamine-phosphate diphosphorylase,TIGR00693,211.9
SAUSA300_RS11275,2890.0463190454666,1.803302372461731,0.12964812613139137,6.196019922784132,5.79087999256714e-10,6.593040800876052e-9,thiM,hydroxyethylthiazole kinase,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Thiamine,hydroxyethylthiazole kinase,TIGR00694,256.6
SAUSA300_RS11280,2418.6981564884686,1.8793170029332837,0.13169736818170585,6.676800114335391,2.4421567237594727e-11,2.9166328872327415e-10,thiD,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Thiamine,hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase,TIGR00097,312
SAUSA300_RS11285,2167.5721493982383,2.0297062378179556,0.1282769784015932,8.027209953404755,9.971435561903659e-16,1.3827687419019008e-14,tenA,thiaminase II,NA,NA,NA,thiaminase II,TIGR04306,311.3
SAUSA300_RS11295,527.7095890516696,-1.6625594341027952,0.1572882467131996,-4.212389977942283,2.5268280090342127e-5,2.187425666992339e-4,sceD,transglycosylase SceD,NA,NA,NA,NA,NA,NA
SAUSA300_RS11305,486.48202170998866,1.3274183739857162,0.11181459726994394,2.92822566981357,0.003409025157855714,0.023089832434920878,ywpF,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS11465,839.6074985522959,1.3115797151901352,0.10519011757333298,2.962062619360781,0.003055856284760119,0.020842506967851067,-,N-acetyltransferase,Genetic information processing,Protein synthesis,Ribosomal proteins: synthesis and modification,ribosomal-protein-alanine acetyltransferase,TIGR01575,58.5
SAUSA300_RS11475,422.86397557737826,1.3843680067215687,0.13766231855919533,2.7921076060933037,0.005236593838723847,0.03420150350916512,coaA,type II pantothenate kinase,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Pantothenate and coenzyme A,pantothenate kinase,TIGR00555,314.4
SAUSA300_RS11485,1594.9726211062484,-1.5959284351968492,0.07448230724118136,-8.000939515302228,1.234734331712445e-15,1.6961655655354994e-14,-,ATP-grasp domain-containing protein,Metabolism,Fatty acid and phospholipid metabolism,Biosynthesis,"acetyl-CoA carboxylase, biotin carboxylase subunit",TIGR00514,11.2
SAUSA300_RS11500,2371.650012833545,1.3956006148565423,0.07824331835905338,5.056030638183793,4.280725920976627e-7,4.231555420532977e-6,NA,membrane protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS11505,2676.3819765592893,3.0365689576254034,0.1262581823172922,16.130193863455272,1.5652834033510468e-58,5.204567316142231e-57,pdp,pyrimidine-nucleoside phosphorylase,Metabolism,"Purines, pyrimidines, nucleosides, and nucleotides",Other,pyrimidine-nucleoside phosphorylase,TIGR02644,599.8
SAUSA300_RS11515,1163.2449145494006,3.0525727727517697,0.15478361220789957,13.260917893522414,3.9009165332960715e-40,9.35580473477402e-39,deoC2,2-deoxyribose-5-phosphate aldolase,Metabolism,"Energy metabolism; Purines, pyrimidines, nucleosides, and nucleotides",Other,deoxyribose-phosphate aldolase,TIGR00126,287.6
SAUSA300_RS11530,536.9188384869311,-1.5572310305089399,0.1382587065523727,-4.030350380124954,5.569377100263195e-5,4.642734300675244e-4,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS11550,1790.4929843627772,-2.149963909073886,0.1353261510644028,-8.497721246254976,1.933487392505663e-17,2.8006852032037476e-16,-,NAD(P)-dependent oxidoreductase,NA,Unknown function,Enzymes of unknown specificity,"putative quinone oxidoreductase, YhdH/YhfP family",TIGR02823,21.6
SAUSA300_RS11605,1465.4360560713221,3.6793128035675493,0.12343855334670528,21.70564002027867,1.814791255198611e-104,1.1800176028246969e-102,mtlF,PTS mannitol transporter subunit IICB,Metabolism; Signal transduction,Transport and binding proteins; Signal transduction,"Carbohydrates, organic alcohols, and acids; PTS","PTS system, mannitol-specific IIC component",TIGR00851,589
SAUSA300_RS11625,608.5950225209175,-1.3844870411690648,0.10683473681044567,-3.598895384103871,3.195717046650863e-4,0.0024037707142674615,NA,methicillin resistance protein FmtB,NA,NA,NA,NA,NA,NA
SAUSA300_RS11645,2457.98446982586,3.7351680395707594,0.12784534175310533,21.394350408581257,1.5081571960647198e-101,9.389080756777384e-100,rocF,arginase,NA,NA,NA,arginase,TIGR01229,329.6
SAUSA300_RS11725,1212.3830904753354,1.4754388940015106,0.11467438071273076,4.145990508486165,3.383478424274359e-5,2.903242776957998e-4,-,hemolysin III,NA,NA,NA,"channel protein, hemolysin III family",TIGR01065,176
SAUSA300_RS11730,3265.063411981066,1.4525115360863563,0.12106532605268654,3.7377468086066803,1.8567678836133413e-4,0.001448774087320703,-,uridylyltransferase,NA,Hypothetical proteins,Conserved,TIGR00454 family protein,TIGR00454,17
SAUSA300_RS11735,878.9089760605771,1.8546375351444975,0.11384666450009745,7.506917650132524,6.053578094244546e-14,7.872342001670908e-13,-,metal-dependent hydrolase,Metabolism,Energy metabolism,Electron transport,"cytochrome aa3 quinol oxidase, subunit I",TIGR02882,17.5
SAUSA300_RS11740,3724.382820271218,6.323739911556819,0.1272238091006989,41.84546862091692,0,0,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS11745,747.1417877048896,2.2503664152654896,0.256047076659836,4.883345795533639,1.0430072331910825e-6,1.0105427696414262e-5,-,membrane protein,Cellular processes,Cellular processes,Sporulation and germination,sporulation integral membrane protein YlbJ,TIGR02871,13.6
SAUSA300_RS11760,4685.943909563867,1.424978040758362,0.06135852533422871,6.926144956115643,4.324633430362023e-12,5.294509379598025e-11,htsA,ABC transporter substrate-binding protein,NA,NA,NA,"heme ABC transporter, heme-binding protein isdE",TIGR03659,95
SAUSA300_RS11820,6718.7910325290495,-2.232932235493676,0.13474104086487385,-9.150383784923646,5.673163912989972e-20,9.02156391815688e-19,opuD2,glycine/betaine ABC transporter permease,Metabolism,Transport and binding proteins,Other,"transporter, betaine/carnitine/choline transporter (BCCT) family",TIGR00842,528.4
SAUSA300_RS11840,509.283798270247,-1.8683222088223022,0.11152154464480847,-7.786138647809019,6.9088133498649586e-15,9.27302195491049e-14,lacG,6-phospho-beta-galactosidase,Metabolism,Energy metabolism,Biosynthesis and degradation of polysaccharides,6-phospho-beta-galactosidase,TIGR01233,865.7
SAUSA300_RS11845,345.56446399390467,-2.7625390217061216,0.15984679305076246,-11.026427168585066,2.849621214365118e-28,5.379349466601507e-27,lacE,PTS lactose EIICB component,Metabolism; Signal transduction,Transport and binding proteins; Signal transduction,"Carbohydrates, organic alcohols, and acids; PTS","PTS system, lactose-specific IIC component",TIGR00394,771.4
SAUSA300_RS11850,46.11163421854167,-4.342513022290082,0.589919974037324,-5.666044835563752,1.4613130259872445e-8,1.549203592042999e-7,lacF,lactose-specific phosphotransferase enzyme IIA component,Metabolism,Transport and binding proteins,"Carbohydrates, organic alcohols, and acids","PTS system, lactose-specific IIa component",TIGR00823,157.8
SAUSA300_RS11855,145.5919970154893,-3.4079551392502725,0.2726752494472458,-8.830853347091692,1.0388011606866143e-18,1.5587344595738632e-17,lacD,"tagatose 1,6-diphosphate aldolase",Metabolism,Energy metabolism,Biosynthesis and degradation of polysaccharides,"tagatose 1,6-diphosphate aldolase",TIGR01232,717.7
SAUSA300_RS11860,136.30104642542528,-2.743587988040898,0.23828548703490887,-7.317222755515371,2.531554362411351e-13,3.220577419311136e-12,lacC,tagatose-6-phosphate kinase,Metabolism,Energy metabolism,Biosynthesis and degradation of polysaccharides,tagatose-6-phosphate kinase,TIGR01231,620.2
SAUSA300_RS15550,163.1604985941267,-2.765446120888615,0.23474753240137075,-7.520616309908892,5.4518627979744184e-14,7.121495779854084e-13,NA,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS11935,5881.5322269856215,-5.032588058974061,0.09432070249805469,-42.7540078919284,0,0,budA1,alpha-acetolactate decarboxylase,Metabolism,Energy metabolism,Fermentation,alpha-acetolactate decarboxylase,TIGR01252,251.5
SAUSA300_RS11940,11069.206425380284,-5.694772367542367,0.09140858593028268,-51.36029968916781,0,0,budB,acetolactate synthase AlsS,Metabolism,Energy metabolism,Fermentation,"acetolactate synthase, catabolic",TIGR02418,931.6
SAUSA300_RS12325,1983.2018563226707,2.1548665977546593,0.09148302922661146,12.623834251202524,1.5603501155026867e-36,3.381914398489527e-35,-,N-acetyltransferase,Genetic information processing,Protein synthesis,Ribosomal proteins: synthesis and modification,ribosomal-protein-alanine acetyltransferase,TIGR01575,16
SAUSA300_RS12330,1316.1399523934779,2.304956501000352,0.10443458854544095,12.495443503686973,7.905419533781285e-36,1.7008277614591206e-34,bioY,biotin transporter BioY,Metabolism,Transport and binding proteins,Unknown substrate,"ECF transporter S component, folate family",TIGR04518,18.2
SAUSA300_RS12390,4684.452721274724,1.9665493899019613,0.16956167685110954,5.700282091163081,1.1960933618850853e-8,1.2772880207575764e-7,sarR,transcriptional regulator,Signal transduction,Regulatory functions,DNA interactions,staphylococcal accessory regulator family,TIGR01889,104.4
SAUSA300_RS12425,1065.9772407219668,-1.8295683807555003,0.10337090702099017,-8.025163023741785,1.0139120588403206e-15,1.3993899453616877e-14,nhaC,Na+/H+ antiporter NhaC,Metabolism,Transport and binding proteins,Cations and iron carrying compounds,Na+/H+ antiporter NhaC,TIGR00931,434.4
SAUSA300_RS12430,1428.9916252360142,-1.66701250656534,0.1109444287831219,-6.012131603915324,1.8309957985704506e-9,2.0065519500438723e-8,-,octopine dehydrogenase,NA,NA,NA,"9,9'-di-cis-zeta-carotene desaturase",TIGR02732,17.6
SAUSA300_RS12510,3758.458133003205,1.5616410015533562,0.14944099716082257,3.758279268900622,1.7108587011358816e-4,0.0013384953367710133,-,MurR/RpiR family transcriptional regulator,NA,NA,NA,6-phospho 3-hexuloisomerase,TIGR03127,40.9
SAUSA300_RS12540,293.77357039234226,-1.6092544219209632,0.14322442996681078,-4.253844278257173,2.1013145889509288e-5,1.84085224169773e-4,-,sodium transporter,Metabolism,Transport and binding proteins,"Carbohydrates, organic alcohols, and acids",bile acid transporter,TIGR00841,289
SAUSA300_RS12565,1598.5780229167285,-2.396415546799112,0.1924733513286702,-7.2551110954293785,4.0133229336696845e-13,5.061630562033404e-12,-,sodium:proton antiporter,Metabolism,Transport and binding proteins,Cations and iron carrying compounds,Na+/H+ antiporter NhaC,TIGR00931,86.9
SAUSA300_RS12575,2722.596483800705,-1.3006559624807725,0.10329460740032928,-2.910664651791049,0.003606608825674042,0.02420398491725286,-,oxidoreductase,Metabolism,Fatty acid and phospholipid metabolism,Biosynthesis,3-oxoacyl-[acyl-carrier-protein] reductase,TIGR01830,139.7
SAUSA300_RS12580,521.2527457400663,-1.584553394719807,0.123035933539429,-4.751078631288449,2.0233442668686785e-6,1.9221770535252446e-5,-,"N-acetyl-L,L-diaminopimelate deacetylase",Genetic information processing,Protein fate,"Degradation of proteins, peptides, and glycopeptides",amidohydrolase,TIGR01891,413.3
SAUSA300_RS12615,988.0391643899969,1.2490704465465117,0.08926018502036191,2.7903868504159393,0.005264509776193625,0.034307250790963355,rpiA,ribose-5-phosphate isomerase,Metabolism,Energy metabolism,Pentose phosphate pathway,ribose 5-phosphate isomerase A,TIGR00021,262.3
SAUSA300_RS12645,915.4493744969704,1.3355044512417902,0.12122896332784663,2.7675271818869365,0.005648333502860055,0.03656421201187726,-,sodium ABC transporter ATP-binding protein,Metabolism,Transport and binding proteins,Other,"daunorubicin resistance ABC transporter, ATP-binding protein",TIGR01188,199.1
SAUSA300_RS12650,2608.312380452753,3.416417443465377,0.15448972047374634,15.641283032006118,3.809740303985208e-55,1.211663057550078e-53,-,DUF805 domain-containing protein,NA,NA,NA,non-ribosomal peptide synthetase terminal domain of unknown function,TIGR02353,4.8
SAUSA300_RS12660,1372.4921157294925,2.520366720276124,0.11018066239173678,13.798852605102391,2.5894123424167068e-43,6.420864842297698e-42,gltS,sodium/glutamate symporter,Metabolism,Transport and binding proteins,"Amino acids, peptides and amines",sodium/glutamate symporter,TIGR00210,358
SAUSA300_RS12680,1569.8849388759027,1.355880697775509,0.12383591443025306,2.873808453814489,0.004055548434145745,0.026908241991633677,-,hypothetical protein,NA,NA,NA,"formate dehydrogenase, alpha subunit",TIGR01591,12.7
SAUSA300_RS12775,4126.925245289385,2.3160306246235365,0.11521952222022838,11.421941345218398,3.248942895925488e-30,6.511237611971217e-29,mqo,malate:quinone oxidoreductase,Metabolism,Energy metabolism,TCA cycle,malate dehydrogenase (acceptor),TIGR01320,709.8
SAUSA300_RS12810,329.04875283180604,1.5261411893823602,0.17179401999760327,3.0626280786124016,0.0021940256201757025,0.015358179341229917,iruO,ferredoxin--NADP(+) reductase,Metabolism,Energy metabolism,Electron transport,thioredoxin-disulfide reductase,TIGR01292,130
SAUSA300_RS12850,405.5563846356235,1.462602908474296,0.15827192920150904,2.922836101184551,0.0034685904432000154,0.023439019946427816,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS12895,104.56287836814127,-3.9694450818007803,0.2267673445057955,-13.094676785461454,3.5317453931202965e-39,8.20149763513491e-38,-,peptidase,NA,NA,NA,NA,NA,NA
SAUSA300_RS15580,32.71234831678076,-2.804790923453794,0.32356739471914714,-5.577789829597424,2.4359371040692537e-8,2.563867613851308e-7,-,peptidase,NA,NA,NA,NA,NA,NA
SAUSA300_RS12900,221.93960127987802,-2.4266267693205514,0.15133277666107287,-9.427083813545865,4.2164858075226984e-21,6.892423169168388e-20,-,MerR family transcriptional regulator,Signal transduction,Regulatory functions,DNA interactions,Cu(I)-responsive transcriptional regulator,TIGR02044,44.6
SAUSA300_RS13010,282.790449288345,2.0142657227146223,0.15804776661586895,6.4174631785830245,1.3856385910771742e-10,1.6088803640840522e-9,fmhA,aminoacyltransferase,NA,Unknown function,General,"FemAB-related protein, PEP-CTERM system-associated",TIGR03019,21.9
SAUSA300_RS13015,9412.958367264286,-1.8514010546833364,0.0892065148176827,-9.544157805328473,1.3721795346590838e-21,2.281248476370727e-20,tcyC,amino acid ABC transporter ATP-binding protein,NA,NA,NA,"ectoine/hydroxyectoine ABC transporter, ATP-binding protein EhuA",TIGR03005,280.4
SAUSA300_RS13020,7381.574085637882,-1.798788340553628,0.10810214805297515,-7.389199520458965,1.4771537470725332e-13,1.8956806420764178e-12,tcyB,amino acid ABC transporter permease,NA,NA,NA,"ectoine/hydroxyectoine ABC transporter, permease protein EhuC",TIGR03004,159.4
SAUSA300_RS13025,8059.296874553632,-1.982113793943754,0.09500452569096801,-10.337547467353154,4.765780487268923e-25,8.661288015993086e-24,tcyA,amino acid ABC transporter substrate-binding protein,Metabolism,Transport and binding proteins,"Amino acids, peptides and amines",lysine-arginine-ornithine-binding periplasmic protein,TIGR01096,133.7
SAUSA300_RS13030,370.4658160352111,-1.6570375195341487,0.13716260349661802,-4.790208867319649,1.6660779487480284e-6,1.5983423206677807e-5,mdeA,drug:proton antiporter,Cellular processes; Metabolism,Cellular processes; Transport and binding proteins,Toxin production and resistance; Other,"drug resistance MFS transporter, drug:H+ antiporter-2 (14 Spanner) (DHA2) family",TIGR00711,336.4
SAUSA300_RS13085,587.7128060253582,3.6955011939992937,0.14981759350044668,17.991886874028964,2.255455775315096e-72,9.705093527311722e-71,bioX,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS13090,1293.6293716831685,3.7542459266356865,0.1591557520409611,17.305349579365753,4.286713773170737e-67,1.6723899333730103e-65,bioW,6-carboxyhexanoate--CoA ligase,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Biotin,6-carboxyhexanoate--CoA ligase,TIGR01204,155.1
SAUSA300_RS13095,1928.819440623525,3.875095754852049,0.1401542435858731,20.513797379887862,1.621287748742385e-93,9.301741083961214e-92,bioF,8-amino-7-oxononanoate synthase,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Biotin,8-amino-7-oxononanoate synthase,TIGR00858,271.5
SAUSA300_RS13100,1691.0254986072503,4.917039332310136,0.1715620139711851,22.83162363067169,2.2253622906271966e-115,1.6695923236859427e-113,bioB,biotin synthase,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Biotin,biotin synthase,TIGR00433,377.8
SAUSA300_RS13105,1854.1548416917597,5.638262524237623,0.17671166548582223,26.247630633133024,7.606961790564373e-152,8.903188079676543e-150,bioA,adenosylmethionine--8-amino-7-oxononanoate aminotransferase BioA,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Biotin,adenosylmethionine-8-amino-7-oxononanoate transaminase,TIGR00508,550.6
SAUSA300_RS13110,1001.8973421990006,5.839970983765391,0.2166249829416254,22.342626035288056,1.4241998769476028e-110,1.0163923999874842e-108,bioD,dethiobiotin synthase,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Biotin,dethiobiotin synthase,TIGR00347,103.8
SAUSA300_RS13130,141.6764535155605,1.4204750312137144,0.15741713877961455,2.671088005241814,0.007560582164656237,0.04809187698648728,-,ABC transporter ATP-binding protein,Cell structure; Metabolism,Cell envelope; Transport and binding proteins,Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides; Other,lipid A export permease/ATP-binding protein MsbA,TIGR02203,340.2
SAUSA300_RS13180,9363.019611547314,5.573862118235627,0.14842812897296412,30.81533230853261,1.6331205711418733e-208,3.6757775316624006e-206,-,alanine glycine permease,Metabolism,Transport and binding proteins,"Amino acids, peptides and amines",GABA permease,TIGR01773,311
SAUSA300_RS13230,1282.6775527727355,-1.4250713549341854,0.09484826964439677,-4.481593143742678,7.408788461923312e-6,6.77441094987113e-5,opuCD,amino acid ABC transporter permease,NA,NA,NA,"choline ABC transporter, permease protein",TIGR03416,86.1
SAUSA300_RS13235,1743.4507152231367,-1.449166278065566,0.07577425562407954,-5.92768974589346,3.0722625514938992e-9,3.3417993403981964e-08,opuCC,amino acid transporter,Signal transduction,Regulatory functions,Protein interactions,Phr family secreted Rap phosphatase inhibitor,TIGR04429,14.7
SAUSA300_RS13240,696.7191373110326,-1.3537544954456104,0.1068985757610119,-3.3092535885275276,9.354506795914446e-4,0.006775071011100413,opuCB,choline ABC transporter permease,NA,NA,NA,"choline ABC transporter, permease protein",TIGR03416,95.1
SAUSA300_RS13265,2410.896743380704,-2.0306473199871355,0.11871974976900382,-8.681346801964235,3.9110960188918824e-18,5.721933475638824e-17,-,amino acid:proton symporter,Metabolism,Transport and binding proteins,"Amino acids, peptides and amines",amino acid transporter,TIGR00909,175.7
SAUSA300_RS13270,1567.1995863032776,-1.4308192069148409,0.1409283161667913,-3.057009539551713,0.0022355716111573396,0.015574482224396132,pnbA,carboxylesterase/lipase family protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS13310,1084.9039049786209,1.782523240939363,0.11776723971617337,6.644659778265114,3.039182627618041e-11,3.6002624973321413e-10,-,hypothetical protein,Metabolism,Transport and binding proteins,"Amino acids, peptides and amines","lipoprotein, PulS/OutS family",TIGR01004,13.1
SAUSA300_RS13350,450.3396519374364,1.8212827423039721,0.1195793718331964,6.868097145129642,6.506391090710231e-12,7.866818318767826e-11,cntA,"nickel ABC transporter, nickel/metallophore periplasmic binding protein",Metabolism,Transport and binding proteins,Cations and iron carrying compounds,"nickel ABC transporter, nickel/metallophore periplasmic binding protein",TIGR02294,787.6
SAUSA300_RS13375,499.6579920145647,-1.4138757196132805,0.15074392745939907,-2.745554839844229,0.0060408670348469935,0.038932988863353085,-,short-chain dehydrogenase,Metabolism,Fatty acid and phospholipid metabolism,Biosynthesis,3-oxoacyl-[acyl-carrier-protein] reductase,TIGR01830,166.6
SAUSA300_RS13380,3837.4469867963494,-2.477601541252294,0.10769396442303375,-13.720374666941524,7.666819471222543e-43,1.8851356111594255e-41,-,transporter,NA,Hypothetical proteins,Conserved,AbgT transporter family,TIGR00819,447.5
SAUSA300_RS13385,3803.0916833515594,-2.92850118254325,0.2212213498859121,-8.717518374866682,2.8436567496877617e-18,4.1811757033097444e-17,-,carboxymuconolactone decarboxylase family protein,NA,NA,NA,uncharacterized peroxidase-related enzyme,TIGR01926,41.8
SAUSA300_RS13475,1291.805844368553,1.2555243661452444,0.08753147590006005,2.919228352061514,0.0035089907525915533,0.023657389267472087,pgcA,phosphoglucomutase,Metabolism,Central intermediary metabolism,Amino sugars,phosphoglucosamine mutase,TIGR03990,171.6
SAUSA300_RS13525,351.5937655373108,-2.0200626496367984,0.12368757440238491,-8.24709074104965,1.6229717981280684e-16,2.3052502336518096e-15,fnbB,fibronectin-binding protein A,Cell structure,Cell envelope,Other,LPXTG cell wall anchor domain,TIGR01167,26.7
SAUSA300_RS13530,694.0968310952553,-2.2386000315728007,0.14843953808743138,-8.344138276981576,7.173501704671284e-17,1.0289051954837341e-15,fnbA,fibronectin-binding protein A,Cell structure,Cell envelope,Other,LPXTG cell wall anchor domain,TIGR01167,25.1
SAUSA300_RS13570,6521.399144195115,-2.837075237566127,0.13033291392844265,-14.095251784017854,4.061965283988873e-45,1.070748686572202e-43,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS13580,5633.680894218743,3.423605487436473,0.11429650844599543,21.204545269041315,8.670448765059942e-100,5.285361059701123e-98,-,MFS transporter,Metabolism,Transport and binding proteins,"Carbohydrates, organic alcohols, and acids",D-galactonate transporter,TIGR00893,236.9
SAUSA300_RS13605,41.261245254020885,1.911598499011007,0.29133435348377906,3.1290456759050325,0.001753750445587814,0.012394864260362183,-,lantibiotic ABC transporter ATP-binding protein,NA,NA,NA,"lantibiotic protection ABC transporter, ATP-binding subunit",TIGR03740,196.9
SAUSA300_RS13610,79.39345117837985,1.7330668517930363,0.19085155408220092,3.8410316086674356,1.2251833532751948e-4,9.82160682652937e-4,-,ABC transporter permease,NA,NA,NA,"lantibiotic protection ABC transporter permease subunit, MutG family",TIGR03733,24.9
SAUSA300_RS13615,5022.55922540778,2.3659041258572033,0.07859003904987458,17.380117663389598,1.167137821653581e-67,4.614926035349159e-66,fbp,"fructose 1,6-bisphosphatase",NA,NA,NA,NA,NA,NA
SAUSA300_RS13660,471.82164618953936,-2.149836238367608,0.12851616916237396,-8.947016129268881,3.652209115997125e-19,5.624402038635573e-18,ddh,lactate dehydrogenase,Metabolism,Amino acid biosynthesis,Serine family,phosphoglycerate dehydrogenase,TIGR01327,154.7
SAUSA300_RS13700,432.9000402739257,1.4931949376321025,0.13201783664254307,3.7358204783153464,1.8710412000994686e-4,0.0014560283381625122,sdaAA,"L-serine dehydratase, iron-sulfur-dependent subunit alpha",Metabolism,Energy metabolism,Amino acids and amines; Glycolysis/gluconeogenesis,"L-serine dehydratase, iron-sulfur-dependent, alpha subunit",TIGR00718,374.2
